station,name,date,tmax
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-01-01",61
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-01-02",62
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-01-03",64
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-01-04",63
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-01-05",69
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-01-06",72
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-01-07",64
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-01-08",65
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-01-09",70
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-01-10",75
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-01-11",64
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-01-12",66
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-01-13",64
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-01-14",61
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-01-15",58
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-01-16",59
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-01-17",58
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-01-18",58
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-01-19",59
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-01-20",66
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-01-21",71
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-01-22",73
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-01-23",75
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-01-24",80
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-01-25",81
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-01-26",68
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-01-27",77
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-01-28",78
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-01-29",66
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-01-30",62
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-01-31",63
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-02-01",62
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-02-02",66
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-02-03",66
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-02-04",60
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-02-05",62
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-02-06",64
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-02-07",62
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-02-08",67
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-02-09",63
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-02-10",65
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-02-11",68
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-02-12",61
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-02-13",59
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-02-14",54
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-02-15",54
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-02-16",57
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-02-17",54
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-02-18",54
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-02-19",56
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-02-20",62
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-02-21",66
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-02-22",75
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-02-23",79
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-02-24",76
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-02-25",73
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-02-26",63
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-02-27",61
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-02-28",59
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-03-01",65
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-03-02",61
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-03-03",68
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-03-04",59
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-03-05",60
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-03-06",61
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-03-07",67
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-03-08",59
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-03-09",62
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-03-10",60
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-03-11",57
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-03-12",57
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-03-13",60
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-03-14",62
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-03-15",76
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-03-16",78
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-03-17",72
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-03-18",69
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-03-19",72
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-03-20",75
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-03-21",73
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-03-22",66
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-03-23",64
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-03-24",65
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-03-25",66
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-03-26",61
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-03-27",59
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-03-28",59
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-03-29",61
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-03-30",61
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-03-31",62
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-04-01",61
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-04-02",65
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-04-03",79
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-04-04",69
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-04-05",66
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-04-06",60
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-04-07",67
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-04-08",66
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-04-09",69
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-04-10",74
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-04-11",76
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-04-12",73
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-04-13",70
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-04-14",68
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-04-15",71
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-04-16",67
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-04-17",74
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-04-18",69
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-04-19",69
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-04-20",68
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-04-21",67
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-04-22",68
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-04-23",62
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-04-24",68
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-04-25",69
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-04-26",73
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-04-27",74
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-04-28",68
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-04-29",67
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-04-30",67
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-05-01",67
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-05-02",69
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-05-03",68
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-05-04",70
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-05-05",82
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-05-06",83
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-05-07",74
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-05-08",70
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-05-09",67
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-05-10",65
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-05-11",65
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-05-12",69
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-05-13",69
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-05-14",66
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-05-15",66
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-05-16",67
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-05-17",67
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-05-18",66
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-05-19",64
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-05-20",67
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-05-21",67
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-05-22",73
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-05-23",69
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-05-24",68
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-05-25",75
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-05-26",72
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-05-27",67
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-05-28",65
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-05-29",68
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-05-30",66
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-05-31",66
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-06-01",68
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-06-02",74
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-06-03",76
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-06-04",76
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-06-05",73
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-06-06",70
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-06-07",74
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-06-08",76
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-06-09",81
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-06-10",78
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1990-06-11",72
