station,name,date,tmax
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-01-01",66
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-01-02",74
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-01-03",77
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-01-04",80
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-01-05",76
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-01-06",70
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-01-07",59
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-01-08",63
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-01-09",75
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-01-10",80
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-01-11",67
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-01-12",62
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-01-13",60
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-01-14",79
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-01-15",70
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-01-16",62
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-01-17",65
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-01-18",59
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-01-19",60
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-01-20",60
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-01-21",65
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-01-22",65
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-01-23",63
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-01-24",60
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-01-25",56
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-01-26",56
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-01-27",63
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-01-28",64
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-01-29",67
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-01-30",63
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-01-31",59
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-02-01",62
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-02-02",72
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-02-03",67
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-02-04",57
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-02-05",57
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-02-06",59
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-02-07",60
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-02-08",60
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-02-09",58
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-02-10",58
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-02-11",63
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-02-12",75
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-02-13",70
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-02-14",61
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-02-15",63
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-02-16",60
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-02-17",64
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-02-18",58
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-02-19",62
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-02-20",67
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-02-21",68
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-02-22",76
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-02-23",77
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-02-24",74
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-02-25",61
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-02-26",62
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-02-27",66
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-02-28",67
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-03-01",67
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-03-02",70
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-03-03",65
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-03-04",63
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-03-05",63
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-03-06",57
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-03-07",61
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-03-08",62
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-03-09",60
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-03-10",58
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-03-11",57
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-03-12",62
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-03-13",69
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-03-14",61
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-03-15",55
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-03-16",58
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-03-17",60
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-03-18",64
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-03-19",63
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-03-20",60
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-03-21",62
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-03-22",63
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-03-23",63
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-03-24",63
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-03-25",56
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-03-26",64
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-03-27",65
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-03-28",63
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-03-29",67
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-03-30",64
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-03-31",61
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-04-01",60
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-04-02",63
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-04-03",61
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-04-04",61
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-04-05",63
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-04-06",58
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-04-07",58
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-04-08",60
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-04-09",58
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-04-10",64
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1999-04-11",56
