station,name,date,tmax
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1992-01-01",71
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1992-01-02",73
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1992-01-03",60
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1992-01-04",66
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1992-01-05",59
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1992-01-06",58
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1992-01-07",53
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1992-01-08",62
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1992-01-09",67
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1992-01-10",73
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1992-01-11",69
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1992-01-12",66
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1992-01-13",65
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1992-01-14",66
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1992-01-15",73
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1992-01-16",75
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1992-01-17",66
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1992-01-18",65
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1992-01-19",73
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1992-01-20",71
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1992-01-21",66
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1992-01-22",68
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1992-01-23",75
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1992-01-24",82
