station,name,date,tmax
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-01-01",72
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-01-02",77
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-01-03",68
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-01-04",60
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-01-05",63
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-01-06",70
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-01-07",84
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-01-08",75
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-01-09",65
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-01-10",64
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-01-11",86
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-01-12",84
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-01-13",73
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-01-14",66
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-01-15",68
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-01-16",66
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-01-17",68
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-01-18",65
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-01-19",63
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-01-20",67
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-01-21",60
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-01-22",58
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-01-23",60
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-01-24",59
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-01-25",59
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-01-26",61
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-01-27",60
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-01-28",63
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-01-29",63
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-01-30",61
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-01-31",62
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-02-01",63
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-02-02",62
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-02-03",60
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-02-04",68
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-02-05",67
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-02-06",65
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-02-07",85
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-02-08",81
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-02-09",61
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-02-10",65
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-02-11",64
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-02-12",76
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-02-13",70
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-02-14",65
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-02-15",64
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-02-16",67
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-02-17",66
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-02-18",65
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-02-19",63
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-02-20",62
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-02-21",62
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-02-22",59
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-02-23",67
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-02-24",61
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-02-25",54
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-02-26",54
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-02-27",55
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-02-28",59
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-02-29",63
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-03-01",72
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-03-02",73
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-03-03",65
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-03-04",59
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-03-05",61
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-03-06",67
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-03-07",79
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-03-08",83
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-03-09",72
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-03-10",66
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-03-11",64
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-03-12",60
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-03-13",62
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-03-14",63
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-03-15",66
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-03-16",66
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-03-17",66
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-03-18",66
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-03-19",62
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-03-20",65
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-03-21",69
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-03-22",66
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-03-23",70
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-03-24",69
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-03-25",67
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-03-26",72
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-03-27",72
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-03-28",66
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-03-29",66
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-03-30",70
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-03-31",71
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-04-01",69
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-04-02",65
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-04-03",67
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-04-04",69
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-04-05",83
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-04-06",85
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-04-07",78
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-04-08",69
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-04-09",65
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-04-10",68
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-04-11",67
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-04-12",68
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-04-13",70
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-04-14",79
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-04-15",79
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-04-16",67
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-04-17",67
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-04-18",69
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-04-19",73
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-04-20",71
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-04-21",68
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-04-22",73
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-04-23",78
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-04-24",75
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-04-25",74
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-04-26",71
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-04-27",71
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-04-28",72
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-04-29",94
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-04-30",86
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-05-01",86
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-05-02",76
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-05-03",72
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-05-04",72
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-05-05",73
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-05-06",75
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-05-07",75
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-05-08",72
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-05-09",74
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-05-10",79
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-05-11",84
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-05-12",76
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-05-13",75
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-05-14",73
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-05-15",75
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-05-16",71
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-05-17",72
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-05-18",74
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1996-05-19",73
