station,name,date,tmax
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2006-01-01",61
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2006-01-02",62
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2006-01-03",61
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2006-01-04",76
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2006-01-05",83
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2006-01-06",86
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2006-01-07",67
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2006-01-08",65
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2006-01-09",78
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2006-01-10",75
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2006-01-11",67
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2006-01-12",68
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2006-01-13",67
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2006-01-14",58
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2006-01-15",61
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2006-01-16",64
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2006-01-17",67
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2006-01-18",61
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2006-01-19",64
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2006-01-20",66
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2006-01-21",68
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2006-01-22",70
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2006-01-23",76
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2006-01-24",76
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2006-01-25",62
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2006-01-26",62
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2006-01-27",65
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2006-01-28",64
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2006-01-29",62
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2006-01-30",58
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2006-01-31",62
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2006-02-01",64
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2006-02-02",64
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2006-02-03",62
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2006-02-04",59
