station,name,date,tmax
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-01",58
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-02",60
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-03",66
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-04",69
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-05",70
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-06",67
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-07",63
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-08",62
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-09",62
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-10",62
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-11",60
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-12",62
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-13",75
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-14",77
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-15",74
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-16",64
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-17",68
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-18",76
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-19",71
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-20",68
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-21",61
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-22",61
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-23",65
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-24",72
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-25",63
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-26",66
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-27",65
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-28",70
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-29",63
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-30",59
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-01-31",62
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-01",75
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-02",79
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-03",75
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-04",64
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-05",67
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-06",70
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-07",69
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-08",73
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-09",61
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-10",60
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-11",60
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-12",63
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-13",60
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-14",63
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-15",62
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-16",57
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-17",58
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-18",71
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-19",77
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-20",63
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-21",58
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-22",60
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-23",57
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-24",58
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-02-25",60
