station,name,date,tmax
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-01-01",62
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-01-02",55
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-01-03",61
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-01-04",61
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-01-05",57
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-01-06",52
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-01-07",53
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-01-08",60
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-01-09",63
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-01-10",60
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-01-11",70
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-01-12",64
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-01-13",63
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-01-14",69
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-01-15",70
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-01-16",75
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-01-17",82
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-01-18",79
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-01-19",75
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-01-20",67
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-01-21",64
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-01-22",64
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-01-23",66
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-01-24",74
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-01-25",71
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-01-26",67
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-01-27",67
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-01-28",63
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-01-29",64
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-01-30",69
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-01-31",69
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-02-01",62
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-02-02",67
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-02-03",70
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-02-04",78
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-02-05",72
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-02-06",75
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-02-07",79
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-02-08",65
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-02-09",66
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-02-10",75
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-02-11",75
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-02-12",88
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-02-13",82
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-02-14",71
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-02-15",84
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-02-16",82
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-02-17",68
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-02-18",62
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-02-19",65
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-02-20",63
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-02-21",69
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-02-22",70
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-02-23",56
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1977-02-24",56
