station,name,date,tmax
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-01",64
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-02",78
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-03",64
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-04",65
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-05",76
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-06",78
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-07",69
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-08",66
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-09",60
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-10",65
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-11",67
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-12",69
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-13",83
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-14",79
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-15",83
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-16",84
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-17",87
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-18",83
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-19",76
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-20",78
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-21",76
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-22",73
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-23",68
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-24",73
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-25",75
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-26",66
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-27",65
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-28",64
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-29",62
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-30",62
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-31",63
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-02-01",68
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-02-02",62
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-02-03",60
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-02-04",62
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-02-05",63
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-02-06",60
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-02-07",61
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-02-08",62
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-02-09",66
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-02-10",66
